"lat","long"
488.582017610585,5868.39059936865
441.565486519157,5651.60072423534
770.407840562056,5743.28544433201
505.081692603021,5619.58064085492
627.044775007168,5766.21630306065
749.104990476379,5839.92808590673
760.931837300743,5702.99440023113
774.631713716205,5651.21319527687
558.911880768001,5634.25668670286
598.898889241523,5844.57721626295
770.994665033194,5773.19501987149
473.712939343672,5788.13575053787
556.624044110433,5650.35721563018
527.668163295229,5937.98765752724
385.922477467259,5772.0225344071
801.440740348886,5820.68625358272
588.280462704872,5896.78116058204
779.480610814765,5811.46686962378
579.500940347575,5659.55635977899
672.066334099985,5766.78822074528
539.100129702585,5765.08436031308
404.670115547873,5861.19671679077
479.385953360447,5885.33025944024
664.649701197303,5797.70848188224
553.566974203979,5727.17798458516
551.112138410765,5906.25195627272
660.230212765276,5754.70558624817
396.63857754307,5579.11171876357
639.460097631743,5734.38534338039
423.699159968569,5864.53044807469
698.597457206988,5802.29955703423
438.111553480749,5902.70818930502
477.15691349045,5609.06417031999
561.767264538358,5932.41409873946
693.197299904136,5899.20532486148
428.948787183506,5621.618432767
307.871326836785,5555.98881119895
514.83440698979,5997.67570523813
764.685154724878,5727.15240464171
684.930840971015,5779.1632592226
514.772954111768,5636.72398005833
502.631445090066,5717.44100138907
541.96199337992,5847.08925712169
644.635220487353,6013.61190713221
600.166069611493,5754.81157062224
812.747644070251,5793.94447848361
643.73787783068,6000.55623296771
638.133442823631,5762.39351560695
542.045107440559,5914.17361474363
413.394828796725,5882.28500424297
480.953403326646,5622.28169407208
652.99121407628,5838.74362156947
469.582276114141,5726.09559921719
571.874889026642,5628.41394749774
396.496611033731,5590.01486909567
803.144238642912,5689.60860210865
597.733656091226,5933.91201595909
426.967709060822,5826.87501663591
349.81601279893,5559.42697233814
526.592135553246,5940.98536966035
657.500968774871,5803.59769088603
629.72008394229,5718.21250450484
569.808570282901,5926.51756881789
382.585308756445,5725.92317131241
557.511541206258,5944.37702850164
761.753826891408,5651.10294475016
666.734890317084,5936.73690210621
486.962065413088,5627.26722677664
491.085180492097,6050.51259028297
656.021493573275,5772.60486584787
526.193584313853,5964.90360827594
649.451388173903,5810.58210491157
782.622446817664,5874.43928777396
508.367626740037,5959.6085713049
404.177895464759,5610.11285091527
667.577331761273,5801.92632120777
551.177786721733,5967.33589696593
717.306065447977,5745.49802877783
777.390005278795,5748.34892332653
364.072386154918,5762.66681115551
676.601351585745,6010.05054441359
795.874551787024,5861.62421046851
643.772505640805,5999.44386092849
648.371116705299,5812.55297693665
541.727258892989,5935.08717694711
788.611137002587,5873.45593708689
590.921138540613,6131.89320323028
758.498503720884,5664.08857743723
700.412034955776,5957.43352517126
735.006587167617,5775.71077583404
595.459324715864,5881.78528772718
569.497896187964,5947.54326612156
676.880545274526,5849.9088746186
546.493138953027,5803.19006416624
556.161016596764,5974.18071174496
513.7948805656,5928.69264246852
755.469868650276,5814.06155973732
665.929242805424,5706.80325535917
662.674966448163,5799.6468350365
391.899144951676,5632.04328463249
734.661527312971,5870.74902873579
716.998289359085,5915.60489138686
568.061673260435,5909.46823394874
570.191109043091,6044.48021983016
575.655921824932,5938.51378921791
531.308703017564,5670.82691410983
570.148209007257,5974.59296702611
529.23034662632,5751.89211391946
479.301796509863,5818.14174238234
498.249646275375,6034.48124792635
686.777791311479,5790.14500409243
556.317948941613,5678.26939105566
520.42248513458,5666.76861300121
538.359618683074,5958.08940230662
560.122254142857,5905.24458683133
451.491614430796,5586.88711604732
585.5341223498,5874.69941607617
502.814499526126,5635.59172348917
661.371659792744,5740.60548686808
476.971713416711,6057.2386962244
587.95341984019,5697.62490120232
707.398307653176,5815.24902635254
625.723464204039,5791.22143943223
558.159457316447,5760.26470266094
473.194729877896,5755.21526602483
519.44214887312,5739.72138010032
534.770441135628,5862.05025803568
543.667835862266,5940.11144884014
540.346482172597,5956.99348000169
686.079009038082,5977.22709484574
552.088398282154,5689.23535524718
779.171019482335,5832.41486150432
627.28952728126,5751.19969335188
413.596915122388,5727.29965423777
515.831290164864,5703.78561515372
414.534642914461,5581.35042487175
522.629321943229,5720.82742179808
609.672680447919,5716.0695906567
696.374281232343,5815.24093693529
703.962684639404,5771.33298019012
490.057002475495,5834.23708972991
692.594619734468,5802.28398549548
377.387237177371,5592.87192971563
582.299788615905,6029.65808472103
526.726904834756,5928.8593298083
794.970281540149,5780.58212548417
419.236397569967,5600.40558577703
517.757506026488,5786.65181784365
458.595223997485,5577.93078707354
755.999991739531,5772.06652431006
602.510876029301,6023.05404705609
514.707781899559,5933.70175877147
492.914075452789,5845.3557430994
669.504462226882,5951.86990921185
627.261466012099,5606.10960452781
506.365517273968,6025.58387765304
431.378903072138,5738.48370947172
605.620894793014,5650.01329165682
414.613791294989,5655.31246245191
568.944039533539,5699.4455594723
517.080124327598,5619.60609319815
524.310172848278,5672.90202197861
437.65758725329,5867.66765058139
607.697307372181,5933.01592851528
519.541157805827,5801.89703370161
518.404959782655,5663.75839548021
539.202404223373,5821.03580557847
750.16490269073,5760.95930768891
490.305686677108,5890.41300115904
521.744227550028,5930.72508618382
590.682691799268,5931.76815079578
527.67991966506,5935.9851253525
550.225776244066,5964.09880227309
671.677498067468,5725.80713004809
540.329227186134,5958.99605677762
337.882194078303,5552.43276116963
666.450217012799,6019.91888948317
537.278484319775,5894.1083737208
614.890857624166,5848.04508868853
766.014836360057,5843.16432061377
667.937854785516,5987.89691184599
810.371012681819,5820.68590856256
517.692836307956,5932.71072742415
521.625482273436,5868.75931154596
565.250988738809,5748.33875850036
693.091178007865,5763.10428467037
534.920228898025,5915.0059117218
602.942035412098,5844.99502804
467.217727996451,5603.00092084719
573.239664740625,5606.41212057744
533.719684089387,5644.04080134613
581.789664537307,6141.73304573415
644.667688903702,5652.40450967989
557.662134358432,5791.18291162146
554.514933302659,5946.23284987333
413.517266845214,5584.36982992687
531.962696176379,5839.00379854168
673.618368944921,5874.84534899255
466.329783332278,5673.06607504372
560.062495643679,5692.21469591852
723.108116931583,5768.58963857917
461.131153620228,5903.91121598693
773.743005587505,5789.40101257643
495.453700277388,5890.4053426522
636.123243041203,6047.53418005006
546.405026146661,5883.06299059767
472.269746236584,5893.15346635207
687.93404781025,5774.04247807182
654.752209949828,5715.57699933565
714.938647925972,5631.4634455053
496.193915776089,5896.4119474612
576.68462925821,5861.53245199122
558.686615993037,5940.27467226228
485.127925675928,5902.32968252417
570.124000026185,5689.45109959981
364.369673825353,5740.62392414012
322.844374134753,5565.15279806634
566.00665584974,5913.55607779659
601.581870423362,5939.89178268053
595.481704821415,5946.88665689562
421.272348365099,5673.44800060056
587.459568357127,5951.73829396029
645.786424890361,5711.4159462478
604.369223496824,5737.87486177807
557.281007571376,5673.27517946417
480.467327239655,5734.1607270535
557.703763177237,5862.2697685838
575.334014702466,5958.5384149172
641.418729421498,5668.44940549876
604.623821009431,5937.06470268537
728.952061466422,5704.68581431794
494.48083123117,5736.35023588156
601.044558070562,5985.95709331819
695.215584139126,5827.22296915499
536.039352842129,5836.02877978374
750.420117980188,5744.8125494889
498.414817727645,5741.35231635436
415.378234288738,5888.36952425526
728.438273307621,5672.47044228557
671.955906639568,5777.91752080399
557.492933250044,6091.26558654889
542.116967945707,5906.05264368603
588.600094149704,5936.73632563493
522.638676573002,5937.73830173371
792.336230431543,5750.4247397112
714.5481395032,5732.45901278789
564.434776167956,5955.37134623678
705.412738372222,5744.32894509058
722.450136268346,5810.56060922432
545.316883014968,5961.15572167115
662.734438713668,5719.72292143235
483.043731209449,5614.26813367097
486.701362037469,5716.34562637521
463.531615661352,5581.89753993601
542.34308423312,5888.03170652485
563.795983419298,5929.43686028854
508.896879240899,5698.54174753002
500.209420929178,5676.51434989631
473.028052893652,5909.05779140472
456.582844804586,5725.85699547043
606.289481755508,5892.02870767788
753.530208755328,5737.94744320164
594.118138350351,6115.81860971028
488.76876209413,6001.33724299337
627.351985977744,5961.3345901478
532.497261493804,5879.94495568098
573.512716722171,6090.60943346079
596.819466184757,5999.8906659948
426.406735552461,5807.52554053036
786.522846045559,5665.34803332471
541.744971806062,5933.08467369972
352.429463252217,5586.50208004684
392.977771393512,5912.96762571479
493.671753392343,6005.44468224088
559.626857351074,5944.40337427411
414.56599968695,5652.42128519371
539.331423796484,5960.10018947615
515.930797215066,6057.76454924123
451.879338912355,5703.766242936
592.76944280443,5926.80088596321
553.073867135181,5974.1445036546
650.010157357092,5697.62759443493
444.126579560038,5903.7464850635
519.747055603675,5932.7188738268
631.061150092903,6050.28027986152
641.388664851294,5816.46523387221
488.412054516936,5737.36152562126
615.515826899754,5952.12266128512
602.090785481382,5906.96085865301
626.1845359876,6044.24139543278
465.286931081483,5600.12214156051
661.261600650977,5754.73872609219
613.512096671519,5875.05563104993
496.768143525013,5856.47546720091
586.19439223139,5973.74949162485
547.274455005459,5675.06396804006
495.694273741307,5934.34831636213
581.238651688728,5967.76235803662
718.907279268473,5629.40155230665
699.926111073199,5917.30636680733
670.110491662823,5836.86219830195
495.133605008405,5904.31141798867
549.597744244066,5799.10452730914
538.044345457387,5839.04753726835
687.248632651816,5826.13170215869
654.185778451177,6039.75850095979
732.647393948487,5793.76164795207
614.281986881388,5899.00196017309
694.83183931038,5635.12537268216
465.75555281517,5639.03995587788
539.373502020148,5955.09374628981
738.120153813822,5760.81624341437
584.220635809498,6113.7276893532
540.242891948116,5969.00903034831
410.271391384821,5746.26972185458
571.997144861308,5846.44051055411
623.233974373555,5896.33079395123
659.475250262419,5661.74348758601
571.507476390683,5729.51378580892
522.771815410131,5923.8322405696
586.541260707949,5947.82633048336
558.873627076335,5925.25619291456
571.937443880137,5771.56843408305
771.189368934427,5692.27241679742
538.214271979866,5681.99496966645
630.174580451994,5829.2876015323
467.916823033919,6062.9689196259
539.042566461389,5618.05602339375
500.197369009325,5966.49903050589
650.14659901699,5683.49787677917
512.824147720113,5919.78981648599
723.361524994306,5893.61259633784
367.589978890471,5726.62801230322
562.242623586528,6180.37070973354
667.466819183534,5737.91061643753
630.198656315393,5613.30192806418
579.091559875683,5837.65010698962
560.708719681143,5937.40736080623
611.818182771534,5926.99027339747
532.26947307799,5893.84943906006
564.105397618589,5979.2906955837
630.110074324532,6047.35809887515
359.534013044276,5730.51822977314
650.007675745644,5769.6372281767
709.305173058569,5826.3579785468
539.288718891968,5604.04637742258
539.540510107929,5943.07899059989
543.043001423196,5914.18255389772
353.739464160625,5569.55370034761
590.155293782234,5831.72278584717
547.69720717206,5934.25367961151
555.354729792173,5885.16049719322
579.496187314724,6092.7150787726
711.748651158698,5640.4637557562
544.49112134188,5944.01329602797
424.222403219969,5897.56786210345
793.14051224587,5762.62837766545
484.695473537866,5647.28982589107
618.587528727406,5726.06184874768
587.980385866503,6054.80669689202
556.211950849419,5828.32126563752
544.423737170681,5951.13343260191
618.933455541705,5921.2646935723
701.68292557986,5649.3043013762
597.558495414698,5799.82030168539
491.191249861058,5899.3109587726
607.386079699148,5961.05617594464
493.629133456675,5717.44432637359
609.781018970544,5928.94590432094
760.916834964962,5706.00281845285
608.613497113469,5942.1633741782
557.755511984487,5935.25620568944
534.980944619985,5695.87370376625
608.522880660177,5948.9505613398
691.854973879827,5852.14865154048
555.196792635028,5685.15282644156
598.6227318464,5938.93856443096
594.45033614856,5948.86901508118
747.786746166051,5713.92599145828
459.890125845528,5706.92208946967
709.419066658309,5668.31936854647
665.49277093059,5730.72110433888
601.752141302764,5931.99370134648
530.144791952479,5826.97844735706
642.895085078108,5848.45494922661
538.85270011119,5922.15680492974
701.353533148421,5742.27131343847
488.721170403015,5721.34544841015
587.826366949161,5783.72770091037
426.452729088292,5659.46802299646
590.271568020319,5966.81545411934
672.950964547914,5631.79159219236
531.673248451927,5933.00634235506
561.976657261559,5916.39464419038
695.887862075049,5635.16505188574
529.648304105851,5938.88975027992
602.486797336372,5875.92094313553
603.806613678494,5929.03350943064
596.652028254361,5793.90551297253
666.33923563359,5672.75673918211
670.233919742289,5969.93816471362
799.17022186728,5765.55159190853
692.790187645734,5635.04926849843
553.278636057353,5891.25601121715
553.503202356535,5733.18360360555
520.296977636681,5958.75504849097
606.319541153877,5673.94523163881
351.908831378519,5557.58819960922
655.133610849601,5763.67225704709
560.927717824282,5701.34538577542
620.047891677049,5624.18403123516
564.73730004774,5933.34403584901
445.040854712837,5907.85243265559
663.689872344949,5795.78399776715
714.025733396746,5839.48522101354
722.266632161829,5685.56535930687
600.443076949337,5952.88866979745
809.101490475716,5698.66584820751
705.451313020136,5738.31657683557
647.943518397557,5918.51899917616
569.882427322554,5921.51154566936
614.865233353,6064.20289482804
682.442781190531,5743.9984228115
637.091018772487,5909.50994406092
536.807444620396,5928.92708312818
577.161125852885,5975.59416309109
457.334524703811,5597.95665342974
610.181993368119,5903.02338896073
521.43507669064,5954.8660998454
560.515108067164,5952.42607215057
617.790125116363,5927.13522999606
572.476533405717,5951.48290551903
552.487832546287,5950.21532132038
607.243685978602,5879.25195628401
560.864794708622,5925.28138446617
585.547674991074,5940.68607207659
781.038038257173,5697.3759517212
595.522694908096,6085.79279088042
718.353609565848,5751.55858565502
577.458124315369,5949.67077648377
599.719020110741,6075.86549483164
497.173471961864,5970.50516986048
471.210207751655,5607.98146708109
613.760654786393,5929.0400095341
516.45457302594,6019.71181222975
604.447002563562,5950.97278066059
619.682078370752,5936.30988701196
596.341109566993,5887.92324158459
520.467604736324,5949.85521491531
580.654266736767,5936.59369864983
621.334763809283,5892.1640408257
591.668457127912,6079.81290485522
490.658637158381,5721.34149744464
656.890449300673,5633.61967539509
620.07032698581,5617.06470162652
700.646197300724,5654.27440468502
605.754034976657,5930.96868630165
750.640976942024,5720.86389733283
565.40677360497,5884.39701054183
573.179203492956,5901.53293587615
532.154687113213,5900.96866051058
528.698236858444,5931.87476582704
550.432067897444,5882.21360624396
523.752581086109,5926.8408872847
317.929319553554,5555.07942895107
487.97505091614,5698.43695979223
640.47411586882,5952.46971519775
555.245598836761,5968.27243317814
596.942141232079,5847.87594560511
609.871422241045,5925.05259996536
533.675373741917,5931.01759049138
589.908783777101,6061.74548045322
745.206951538096,5753.91576505406
555.838243653683,5929.33613360794
468.025803684823,5907.97626515714
687.546922881653,5661.01861073607
630.002215095575,5621.1961758427
524.721593628772,5931.85227107777
614.009268457206,5769.01664770102
628.166261088556,5828.34411809938
483.44213774291,5736.26323414829
587.856344525241,6067.82695683573
558.946956027008,5919.36014024136
786.978912133109,5698.48740976836
616.996193147205,5695.98389324604
682.644685252201,5725.07856276773
598.509224985294,6089.97610744918
498.616398552785,5722.44521863682
574.615495089225,5941.50161349272
498.001839664709,5908.42551040144
551.091836118945,5908.14311728694
686.26283288347,5679.00704640886
729.303110639089,5676.6303918975
617.359221655395,5885.16448314436
731.949294827971,5704.59884232641
453.138469009402,5904.76190272315
591.785496345165,6070.91047270763
527.877933904266,5924.86083657242
624.691686706829,5937.33019844843
753.722778154924,5795.02194963256
457.845438191399,5703.04596525934
524.902141224941,5922.73043940769
577.160451492674,5967.69314675502
565.191533483977,5825.42912763467
622.717209833137,5934.27300221347
562.841179753551,5926.41987706137
454.644413704221,5717.86595315359
534.856533464914,5703.88044846081
760.13431264993,5694.03769779192
694.530916865659,5731.20126676418
690.028051051431,5764.10021710516
675.759580292073,5709.91687936442
608.342086840112,5884.06196438088
670.206280057765,5750.80471673156
620.480395734129,5878.23012015495
688.115495542734,5760.13048125046
547.382837606531,5952.27502037916
610.170478254168,6045.16138251789
373.546427233175,5577.72199078455
525.782640426197,5643.77283140341
610.560472690676,5874.98689238824
646.516235271097,5882.51577960224
595.501452830292,6092.80522359701
650.410309531249,5742.49148510622
700.593478326968,5874.22351436082
633.247923520258,5681.24977220865
533.904451840708,5700.87115616662
499.80089946854,5925.4462374299
658.668164975323,5865.75633195026
551.629252149309,5938.1892667112
584.566076129002,6088.68957341253
546.904752674371,5774.05026234302
572.053013016278,5833.53570330278
600.420831637695,5957.00610189596
683.904491874767,5997.19159267393
500.489792168294,5664.50397669676
585.95670394483,5620.73034498973
426.554365038654,5724.5360179472
703.937420687073,5700.28048696664
654.225857235648,5675.49489353853
626.622197535867,5874.26982248329
807.205500282527,5683.71648894796
625.716367125328,5865.23073312179
786.347301731044,5746.39911030085
611.471180089346,5950.02134995263
555.873727787577,5926.33244906991
587.420399076556,6096.75864964457
490.539026236516,5731.35127060557
519.114370447778,5908.79723191249
605.646901299547,6078.00446510818
580.850374861068,6063.57793522398
462.162829923165,6045.09763952469
602.977402880954,5623.93037261598
693.590798466619,5725.04084921526
770.443862478483,5673.28413773584
596.263891667017,6104.95521069187
609.964797996886,5842.03303402355
663.881157599768,5628.71581599237
544.707738240016,5935.11448523738
743.74995988338,5638.86014554347
728.946118482462,5850.63866564502
665.826688720941,5705.68680921169
539.757137833943,5933.06751121229
612.800073042876,5933.13510844119
559.19676378559,5822.34920985537
460.441227260155,5586.92365780915
618.565055899315,5658.0814549225
581.464082535088,6093.64089840704
585.263932872926,5970.72761585314
591.189101708377,6115.75753302927
485.624488848434,5727.35903936058
658.184685778936,5687.63536769249
673.686572408559,5723.76069384104
485.373886146306,5736.25724803606
559.009176456514,5914.35409812268
697.646857255037,5722.30271656974
498.161007693152,5974.39872814352
598.4211653583,6093.98163709791
463.979802600027,6053.98502832087
535.454229834994,5950.05574681878
610.974897958593,6051.97152281295
626.060596862089,6053.36748035077
590.226177492192,6109.8381365067
558.898536959082,5923.25375416997
657.653223366412,5796.70072823268
669.951431337631,5700.81393173865
720.958355669788,5704.44359265362
473.591870453489,5726.07303172888
747.758270572184,5715.9303517181
784.195494633672,5688.29710899125
603.373499418163,5814.96022718519
580.397127311256,5951.61194970417
657.123081284346,5683.59598256914
487.895412368038,5915.3379260275
581.516724309219,6090.74790185264
443.629844038219,5723.76045079408
696.71732999257,5938.33818902477
580.288337887133,5965.63153838173
419.597972046337,5726.4217974791
607.598405322005,5946.03550763583
552.319728538259,5965.23446141031
616.708559216371,5862.22223051978
562.17164521799,5828.39349361437
598.711391975784,6077.84697981528
560.901990760243,5922.38898177015
564.231128891858,5826.30640735295
699.096903972984,5694.07601207583
693.382220574898,5743.07166780132
499.472341443664,5954.59459660974
500.469262301196,5877.4989336504
591.464216487866,6089.82680040877
556.786128805913,5933.24167214046
563.575335503918,5798.37499509415
704.51756364455,5732.37609231888
547.728691668571,5931.13869817983
562.209868206005,5825.39027634127
656.777801410549,5710.63073400565
556.399574819314,5954.37759707247
599.355527018073,6100.90413434543
572.613853744717,5795.49609467515
625.061537021901,5908.17673881558
656.341582139582,5818.58903612017
566.235119679786,5823.44065958385
801.417433733535,5672.55482447016
584.560424888305,5658.63576297708
703.143510815807,5685.21583827422
520.019126775268,5767.75184865343
594.243013284444,6109.92135299326
613.60655544527,5871.05141112908
335.774124332085,5565.29409505714
584.008060921013,6056.62348359291
686.147641492029,5686.0166294782
620.89462580298,5848.19093081412
493.546201647158,5651.27456625738
620.123136147731,6048.19654144455
482.569320103873,5723.25360903384
808.099761153247,5695.59353447333
558.170166246897,5901.32625296802
586.416191598598,5954.61235187591
476.657627854305,5716.270745653
615.635592503954,5648.00245957203
627.600502184326,5870.28876453088
484.752610806947,5713.23707791174
655.464556677189,5807.65176495359
562.248077241947,5822.387072492
656.19573980303,5679.67231483375
508.833696373403,5991.65215371758
540.78658540096,5928.95974652018
538.205811906062,5606.92961201561
693.160109250884,5754.19848270481
687.935490113645,5699.99878997178
691.884089643354,5706.04716587497
573.629145401985,6079.59267787712
541.409147702678,5956.11265490891
728.4268631089,5669.57385618012
563.291060609813,5820.3979899806
695.103371708744,5689.13396752319
469.462193682026,5729.09927564295
674.08762217179,5695.83307852695
497.581095920616,5727.45035940693
590.408282004276,5952.9070620882
599.721264729466,5793.96652761538
592.462810648691,5955.84062839507
550.500200912206,5804.11944508952
543.768871876144,5929.2089409728
616.303804092623,5887.25337431237
610.324089978321,5823.12359012244
508.135726309456,5902.64716968256
556.408893404384,5811.19188039087
502.089301757068,5688.52538787444
543.034935086121,5915.07252858396
669.313120803454,5958.9904899523
696.669169013212,5724.26894097317
540.845124637118,5922.17356622546
608.40715976048,5953.95641721947
552.999532651734,5916.28590396906
687.922543638228,5704.11775299668
481.012209375564,5695.23297782385
668.475392100383,6017.98797723286
566.031621467802,5838.45676833907
543.79771555584,5926.09397131136
804.94868951433,5701.53873758704
563.408883411593,5811.27726812339
678.057238266993,5693.85504165753
559.857395914941,5851.28198050082
791.457947187329,5667.52040705638
721.90023579682,5703.59352101387
820.314436279447,5824.00451722907
691.069283912074,5698.11129906647
719.925360009654,5707.40614987924
739.475774320304,5736.70183584409
708.65224963798,5724.41549486815
655.714504779445,5722.61845058842
531.839496276921,5928.0009644785
729.691941518213,5723.6572098979
583.62404936584,6080.76917477107
699.668260194866,5720.26636904638
741.97597643965,5698.7152871282
444.718207678907,5715.74011274876
573.142797784352,5828.54547775677
735.005957737216,5704.73918069105
684.495541952415,5736.9476683616
512.898701914766,5988.76887546949
517.026063720706,5839.70728902384
673.986235864214,5700.83891944243
591.895452655163,5850.67076687663
564.37429290606,5815.40596341119
590.361923755642,6096.81712429897
544.858386225857,5919.20591623056
593.409189030069,6094.87606896152
560.837604970144,5927.39507116337
618.582762030077,5804.17606599927
746.090769819482,5695.79251670937
696.322819602482,5679.15975636252
537.365175048604,5882.9840730267
820.075998568659,5839.05654580762
675.447338437797,5736.84671651266
500,5910.42755540278
462.394480268041,5591.91329511532
517.96744261551,5912.68649406258
669.289392067375,5678.7524172993
679.969873797612,5702.82816710056
620.382442742501,5890.13658843681
681.799379954566,5710.01829042606
590.44902521273,5950.79339707669
596.038363601508,5983.95870437552
560.313731275421,5814.24189585988
572.196112528192,5969.61671780689
566.331463219462,5816.32202857594
619.663632841307,5865.18816324929
553.659247995586,5934.31771891243
687.201355509696,5829.13669480322
687.95454171157,5707.01369891683
693.949536084346,5701.11505931563
604.285690007223,5819.98678790667
684.116214453551,5693.95876807002
729.93932671688,5630.65651573404
746.224553423855,5685.77100886917
497.809894188863,5925.44674009367
474.456959907788,5733.07542612091
546.664978713799,5938.13748974208
626.835096994973,5635.24763479125
599.535783195688,5948.97405656446
507.21572507812,5893.63473609485
697.139462300204,5694.22269653437
673.841154103299,5778.87384259787
545.826171407162,5922.21913617407
709.735959213155,5718.33495587633
510.966223990741,5918.67265302263
712.642838792738,5723.46810849318
655.696314292519,5939.69989973348
561.281065332274,5818.36998495956
698.032243088798,5698.1544727321
687.002890613752,5696.9584315547
553.790076174244,5783.2413793297
689.78610316298,5710.08797032813
484.834464045508,5996.34161640662
674.754228089178,5712.88784786283
581.217164818786,5823.66646183875
751.761495548437,5640.91358979204
629.873265059801,5629.2034553646
670.172658928472,5687.90908495727
768.194066488971,5756.20958930525
710.031328615468,5699.41454282999
605.246403697312,5899.90707268175
690.045908053941,5690.05674233644
552.330851151457,5746.29630007807
694.751916957852,5720.07473336011
678.816106182194,5709.91231413248
698.923618900869,5635.05764254444
699.653024855806,5724.16325234829
503.656174522258,6082.55232988888
599.422356901449,6097.89996467052
700.162947322248,5688.21615404318
694.92968068726,5699.14828487583
563.298489293162,5750.31595268402
570.417708412601,5815.48900838507
641.832142495501,5635.41267109711
664.190933921064,5900.90344654754
679.599064331645,5726.97330823642
713.788800567609,5714.38357664795
600.696164182034,5934.86463218195
677.737826968464,5716.88795828091
707.041417146876,5699.29213183431
552.528757531675,5874.22587210499
715.072086114243,5695.50408353058
614.94154838986,6061.19899434046
747.037735041763,5697.84394407057
683.837575757669,5633.05529172659
668.851329598944,5708.79186099614
463.082534316769,5619.04140699041
526.932825234402,5915.95515129619
608.072608952466,6049.00720006997
695.051488966005,5694.14244213896
549.2794198199,5960.19440251637
524.716933646309,5932.74228053581
500.528785227283,5944.58166550659
544.05527896456,5692.05141810278
499.867157109492,5921.55247101357
593.196482288859,6042.88980170325
555.565202922265,5941.23819205575
585.734213089633,5713.71674570268
609.831488497013,5921.04499887096
623.792679063894,5931.18439037693
713.957288257633,5700.46892641931
571.999092933983,5619.40709379086
715.909420083184,5705.3404958341
567.293288703547,5820.45135565303
714.754911986092,5788.49588494892
702.708446187794,5722.28040263473
575.414562030283,5953.532203975
699.712136751998,5719.15453870755
706.765055212537,5716.31953049576
693.691818158859,5939.3268612194
643.704635984761,5790.59842079743
684.972105943197,5703.00758745202
496.876872837909,5919.55099955108
625.130665284306,5980.1989490733
620.443739220903,5735.22984511851
500.692759373924,5715.4384908997
681.906886853058,5707.01623588835
534.427943480592,5954.94354140117
466.589056864414,5723.00034703154
588.537863499035,6088.76624500558
600.446287627634,6095.02851187166
711.746060002959,5713.40685796511
516.800663562466,5922.69477043404
714.122331051923,5763.4056164197
702.552392510803,5726.17179289421
706.64250791346,5719.32140378187
519.31629297073,5956.85951878638
